Symbol,Name,Last,"Prev High","Prev Low","1M High","1M Low",Volume,"Prev Vol","1M Avg Vol","Earnings ttm","Book Value","Div Yield"
JCI,"Johnson Controls Intl",40.85,41.46,40.73,43.19,39.79,4860900,5081000,4812691,2.27,25.37,2.54%
JD,"Jd.com Inc Ads",77.61,76.4,74.74,86.58,71.76,11285500,5929700,11053609,0.82,13.59,0.00%
JKHY,"Jack Henry & Assoc",162.59,164.54,162.13,171.81,153.35,378900,367700,589250,3.86,20.23,1.06%
JNJ,"Johnson & Johnson",148.88,147.92,146.06,155.47,142.96,8481400,6771000,6598196,7.97,23.92,2.75%
JNPR,"Juniper Networks",21.5,22.14,21.74,25.09,21.01,4301500,2039900,3691541,1.15,13.47,3.66%
JPM,"JP Morgan Chase & Company",96.27,96.03,94.33,105.21,91.38,16354600,12854600,18404559,7.41,86.78,3.78%
K,"Kellogg Company",64.59,63.87,63.08,71.65,60.84,2013200,1661400,2519800,4.17,9.93,3.59%
KEX,"Kirby Corp",36.17,37.04,35.9,43.46,35.76,412100,438300,830650,2.39,50.83,0.00%
KEY,Keycorp,11.93,12.09,11.6,13.22,11.33,10530400,6785100,8804382,1.24,17.97,6.26%
KEYS,"Keysight Technologies Inc Comm",98.78,101.3,99.6,102.87,90.62,1178400,820000,1537677,4.14,17.92,0.00%
KHC,"Kraft Heinz Company",29.95,29.88,29.36,35.14,28.56,6039300,4341100,7381323,2.79,40.21,5.41%
KIM,"Kimco Realty Corp",11.26,11.48,10.96,13.18,10.59,4247800,5100100,5263209,2.26,12.99,3.55%
KLAC,"K L A-Tencor Corp",193.74,195.81,192.6,216.17,171.31,1019100,766700,1429341,10.34,17.25,1.86%
KMB,"Kimberly-Clark Corp",147.66,147.94,146.02,157.91,144.36,1578700,965800,1492991,7.88,1.45,2.92%
KMI,"Kinder Morgan",12.33,12.72,12.33,14.21,11.97,18563100,8410400,13415250,0.89,14.19,8.43%
KMX,"Carmax Inc",91.91,94.89,92.65,109.15,91.14,2717800,2104900,1802718,4.36,24.42,0.00%
KO,"Coca-Cola Company",49.37,49.56,48.91,52.14,47.56,15722900,12427700,16369072,1.93,4.47,3.35%
KR,"Kroger Company",33.91,33.98,33.29,37.22,31.9,12816199,6598100,10660264,2.99,12.59,2.13%
KSU,"Kansas City Southern",180.83,185.81,182.73,200,175.41,866000,468900,942127,6.87,50.29,0.88%
L,"Loews Corp",34.75,34.7,33.83,37.9,32.83,1007200,703800,1122686,2.41,65.66,0.73%
LB,"L Brands Inc",31.81,31.52,30.26,33.12,27.54,6068300,5008200,4547437,1.16,-6.85,0.00%
LBTYA,"Liberty Global Ord A",21.01,21.63,21.06,23.86,20.17,1201900,1315300,1373055,-0.79,21.14,0.00%
LBTYK,"Liberty Global Ord C",20.53,21.26,20.63,23.35,19.77,2544200,4630800,3283409,-0.79,21.14,0.00%
LDOS,"Leidos Holdings Inc",89.15,91.76,89.99,94.42,85.6,715000,446900,966255,5.61,24.95,1.50%
LEG,"Leggett & Platt Inc",41.17,42.15,40.56,45.33,40.37,832200,667400,1214832,2.01,9.17,3.93%
LEN,"Lennar Corp",81.68,80.34,78.41,82.72,71.34,4661200,2198600,3109718,7.17,55.34,0.63%
LH,"Laboratory Corp of America Holdings",188.27,188.64,184.29,189.84,171.18,660500,551400,677995,10.7,75.49,0.00%
LHX,"L3Harris Technologies Inc",169.84,178.33,175.43,187.7,168.4,2826800,923000,1287891,11.06,102.96,1.93%
LIN,"Linde Plc",238.13,239.29,236.27,260.49,228.47,2121000,1178500,1939973,7.62,91.22,1.63%
LKQ,"LKQ Corp",27.73,28.26,27.62,33.42,26.73,3653700,1836400,3373982,2.25,16.92,0.00%
LLY,"Eli Lilly and Company",148.02,148.44,145.93,154.5,145.06,5083200,3308900,3842386,6.85,4.47,2.02%
LMT,"Lockheed Martin Corp",383.28,393.15,387.51,401.88,375.1,1406300,1121300,1193641,23.16,13.5,2.47%
LNC,"Lincoln National Corp",31.33,32.21,30.52,38.33,29.42,2999800,2241700,2332359,7.84,107.29,5.17%
LNT,"Alliant Energy Corp",51.65,51.77,50.99,55.15,48.89,1583700,968300,1674914,2.64,23.03,2.98%
LOW,"Lowe's Companies",165.86,163.97,162.21,171.72,151.89,4193600,2212800,4069250,7.87,5.76,1.36%
LRCX,"Lam Research Corp",331.75,342.56,333.79,365.14,292.28,1972400,1805600,2137696,15.95,35.71,1.36%
LSTR,"Landstar System",125.49,128.64,126.55,139.99,123.64,281600,186100,300936,4.64,16.91,0.66%
LULU,"Lululemon Athletica",329.37,325.24,315.97,399.9,287.21,1996300,1344100,2696405,4.2,15.36,0.00%
LUMN,Centurylink,10.09,10.34,10.15,11.23,9.92,10401700,4760800,9369459,1.43,12.27,9.78%
LUV,"Southwest Airlines Company",37.5,38.05,37.19,42.88,35.82,10083801,5263500,11900646,-0.61,18.44,0.00%
LVS,"Las Vegas Sands",46.66,47.69,46.33,53.51,44.06,3063900,2504700,5856896,0.55,5.92,0.00%
LW,"Lamb Weston Holdings Inc",66.27,67.07,65.08,70.42,60.65,856300,744200,997055,2.5,1.64,1.41%
LYB,"Lyondellbasell Industries NV",70.49,71.55,70.03,80.77,64.21,2488600,1247500,2583055,6.84,22.1,5.98%
LYV,"Live Nation Entertainment",53.88,54.31,53,60.67,50.12,1611800,1456500,2252823,-3.78,3.15,0.00%
MA,"Mastercard Inc",338.17,340.72,335.82,366.63,320.81,3285100,2703800,3732027,7.3,6.49,0.48%
MAA,"Mid-America Apartment Communities",115.95,117.43,114.64,120.84,111.19,761600,279900,592632,2.99,53.96,3.47%
MAR,"Marriot Int Cl A",92.58,96.19,92.81,108.89,90.27,2916700,2217800,2928923,2.66,-0.24,0.00%
MAS,"Masco Corp",55.13,57.05,56.04,60.16,53.93,4448500,1457200,2131446,2.52,0.14,0.96%
MATX,"Matson Inc",40.09,40.13,39.25,42.6,36.78,215600,172800,223536,2.05,18.93,2.31%
MCD,"McDonald's Corp",219.49,220.96,218.48,226.72,210.58,3033000,1732200,2995996,6.21,-12.72,2.29%
MCHP,"Microchip Technology",102.76,104.04,102.01,115.11,95.53,2408700,1399800,2035527,5.2,21.79,1.43%
MCK,"Mckesson Corp",148.93,150.28,146.5,159.06,145,1381500,1469600,1225705,14.45,34.85,1.15%
MCO,"Moody's Corp",289.85,288.29,282.94,305.95,272.61,680300,378100,616932,9.69,6.56,0.78%
MDLZ,"Mondelez Intl Inc",57.45,57.09,56.3,59.72,54.48,6130400,6352500,6781272,2.57,18.27,2.02%
MDT,"Medtronic Inc",103.92,105.24,102.09,109.24,100.3,6473600,4044700,4473687,3.95,37.55,2.26%
MELI,"Mercadolibre Inc",1082.48,1095.43,1068,1225,959.87,347900,235300,586695,-1.41,36.38,0.00%
MET,"Metlife Inc",37.17,37.32,36.46,40.1,35.19,6038200,3805200,5838573,5.66,83.67,5.00%
MGM,"MGM Resorts International",21.75,22.58,21.36,24.42,20.57,10548800,12651101,15261613,-1.58,25.03,0.05%
MHK,"Mohawk Industries",97.59,98.43,95.61,103.82,90.21,723800,407400,563809,7.03,111.34,0.00%
MKC,"Mccormick & Company Inc",194.1,193.16,183.22,211.07,183.22,912800,2406200,698445,5.62,27.49,1.31%
MKTX,"Marketaxess Holdings",481.59,491.18,473.07,499.2,434.33,270700,328300,239414,6.9,22.48,0.49%
MLM,"Martin Marietta Materials",235.36,232.26,227.24,238.63,201.04,655100,465900,654877,9.95,88.22,0.99%
MMC,"Marsh & Mclennan Companies",114.7,114.89,113.17,120.97,110.71,2499600,1603500,1919909,4.92,16.57,1.63%
MMM,"3M Company",160.18,161.95,158.78,173.2,158.07,3049300,2026000,2675591,8.47,18.95,3.68%
MNST,"Monster Beverage Cp",80.2,81.08,79.59,87.05,76.88,3390000,1469300,2248786,2.13,8.02,0.00%
MO,"Altria Group",38.64,38.95,38.33,44.78,37.59,7706500,7032600,9611068,4.28,3.11,8.97%
MOS,"Mosaic Company",18.27,18.63,17.89,20.03,17.19,3800000,2440200,5035955,-0.16,22.85,1.11%
